"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
187, 9.645400047300000e-01, 5.038225493362627e-03, 1.378533897489146e+00, 2.922263104913357e+02, -4.057662177142482e+01, 3.138404867749811e+05
188, 9.701499938960000e-01, 4.256268552403566e-03, 1.385789779278670e+00, 2.898284154313495e+02, -4.053020596488863e+01, 3.152534047804304e+05
189, 9.752799868580000e-01, 3.536324145770189e-03, 1.393417533688535e+00, 2.872140988082972e+02, -4.042802455589848e+01, 3.167362067447737e+05
190, 9.799500107769999e-01, 2.876826092032643e-03, 1.401520154702864e+00, 2.843447611887394e+02, -4.026263814069941e+01, 3.183094633067584e+05
191, 9.841300249100000e-01, 2.283176811071472e-03, 1.410218128297457e+00, 2.811567507429330e+02, -4.002540149581817e+01, 3.199963440444195e+05
192, 9.878399968150000e-01, 1.753609743384430e-03, 1.419632949095474e+00, 2.775310950344085e+02, -3.969720647092917e+01, 3.218174892280704e+05
193, 9.910500049590000e-01, 1.293363843462116e-03, 1.430241160188804e+00, 2.733992822135439e+02, -3.926871246448954e+01, 3.238737551865005e+05
194, 9.937800168990000e-01, 9.004365425509819e-04, 1.441968042594870e+00, 2.680705693383370e+02, -3.863902580094355e+01, 3.261141102692312e+05
195, 9.960200190539999e-01, 5.769983605901485e-04, 1.457594147384108e+00, 2.618168424391707e+02, -3.784688326117932e+01, 3.291607153029144e+05
196, 9.977599978450000e-01, 3.251111630156300e-04, 1.480079513092028e+00, 2.521263401036325e+02, -3.652832689059248e+01, 3.335382931971614e+05
197, 9.990000128750000e-01, 1.452537504052920e-04, 1.495716949659667e+00, 2.306177991150813e+02, -3.346614892463213e+01, 3.359183659631757e+05
198, 9.997500181200000e-01, 3.632896519016437e-05, 1.647139690838483e+00, 2.179554739488285e+02, -3.165925762541769e+01, 3.684211895216940e+05
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.533095254019510e+00, 0.000000000000000e+00, 6.967889406848901e+00, 3.390012775656367e+05
200, 1.984229087829600e+01, 2.506659984589000e+00, 1.290942654935967e+00, 3.420230607637628e+02, 6.518864583603457e+00, 2.984106381826506e+05
201, 1.937166023254400e+01, 4.973800182343000e+00, 1.291844119515505e+00, 3.425500891317368e+02, 6.576825656777442e+00, 2.986265998025960e+05
202, 1.859552955627400e+01, 7.362490177155000e+00, 1.291907162721979e+00, 3.425699299751619e+02, 6.673208335755278e+00, 2.986455943602769e+05
203, 1.752613067627000e+01, 9.635069847106999e+00, 1.291734275447439e+00, 3.425488784777118e+02, 6.679969036177948e+00, 2.986108757095085e+05
204, 1.618033981323200e+01, 1.175570964813200e+01, 1.291606094349918e+00, 3.425836120368852e+02, 6.684519883951847e+00, 2.985871549392787e+05
205, 1.457936954498300e+01, 1.369093990325900e+01, 1.291446925577270e+00, 3.426070411228812e+02, 6.681656895065463e+00, 2.985546739097578e+05
206, 1.274847984314000e+01, 1.541026973724400e+01, 1.291258321509291e+00, 3.426121173190361e+02, 6.678412215491265e+00, 2.985105424372539e+05
207, 1.071654033660900e+01, 1.688656044006300e+01, 1.291024104119415e+00, 3.426026860148532e+02, 6.675879014122069e+00, 2.984529911960558e+05
208, 8.515589714050000e+00, 1.809654045105000e+01, 1.290770467223818e+00, 3.425754045447241e+02, 6.684002070677729e+00, 2.983863752645020e+05
209, 6.180339813232000e+00, 1.902112960815400e+01, 1.290596425676783e+00, 3.425520945657881e+02, 6.696828741832721e+00, 2.983383628689668e+05
210, 3.747629880905000e+00, 1.964575004577600e+01, 1.290505491834000e+00, 3.425276338279230e+02, 6.770133080569642e+00, 2.983074618977171e+05
211, 1.255810022354000e+00, 1.996052932739300e+01, 1.290607526734468e+00, 3.424879123253082e+02, 6.892231508315338e+00, 2.983225475602156e+05
212, -1.255810022354000e+00, 1.996052932739300e+01, 1.290855288913226e+00, 3.423967474071588e+02, 7.029088096713381e+00, 2.983601911266319e+05
213, -3.747629880905000e+00, 1.964574050903300e+01, 1.291320318216688e+00, 3.423638291837096e+02, 7.178379047781905e+00, 2.984637283902987e+05
214, -6.180339813232000e+00, 1.902112960815400e+01, 1.291710052588319e+00, 3.423854745959729e+02, 7.299919336211402e+00, 2.985635090202903e+05
215, -8.515589714050000e+00, 1.809654045105000e+01, 1.292029568941198e+00, 3.424417203084898e+02, 7.406641851849142e+00, 2.986537839980210e+05
216, -1.071654033660900e+01, 1.688656044006300e+01, 1.292213198827376e+00, 3.424429379594408e+02, 7.456939072182178e+00, 2.986994559624519e+05
217, -1.274847984314000e+01, 1.541026020050000e+01, 1.292331430878178e+00, 3.424428044263536e+02, 7.490057217103524e+00, 2.987278319516266e+05
218, -1.457936954498300e+01, 1.369093990325900e+01, 1.292409675892334e+00, 3.424426496622855e+02, 7.505124129550079e+00, 2.987463408454934e+05
219, -1.618033981323200e+01, 1.175570011138900e+01, 1.292447724380671e+00, 3.424364166680304e+02, 7.508664667910184e+00, 2.987539694429018e+05
220, -1.752613067627000e+01, 9.635069847106999e+00, 1.292472189090056e+00, 3.424321164947379e+02, 7.506951213133601e+00, 2.987585076069642e+05
221, -1.859552955627400e+01, 7.362490177155000e+00, 1.292484108676567e+00, 3.424275298873675e+02, 7.500717142149816e+00, 2.987601583052565e+05
222, -1.937166023254400e+01, 4.973800182343000e+00, 1.292494608445920e+00, 3.424241670849338e+02, 7.492552575599059e+00, 2.987616554851133e+05
223, -1.984229087829600e+01, 2.506659984589000e+00, 1.292506560295164e+00, 3.424214042002660e+02, 7.482742967754471e+00, 2.987637343538034e+05
224, -2.000000000000000e+01, 0.000000000000000e+00, 1.292516480318243e+00, 3.424197804503272e+02, 7.473348568231143e+00, 2.987656818277324e+05
225, -1.984229087829600e+01, -2.506669998169000e+00, 1.292531046250425e+00, 3.424209158911658e+02, 7.459950801721334e+00, 2.987690894914175e+05
226, -1.937166023254400e+01, -4.973800182343000e+00, 1.292555555189205e+00, 3.424198607302079e+02, 7.448873454613747e+00, 2.987749507350369e+05
227, -1.859552955627400e+01, -7.362490177155000e+00, 1.292586715099771e+00, 3.424232828683331e+02, 7.432975256418883e+00, 2.987830539241484e+05
228, -1.752613067627000e+01, -9.635080337524000e+00, 1.292629830463675e+00, 3.424297593142792e+02, 7.409698879377934e+00, 2.987948373433824e+05
229, -1.618033981323200e+01, -1.175570964813200e+01, 1.292694932159682e+00, 3.424412448848398e+02, 7.383245789816313e+00, 2.988129342204640e+05
230, -1.457936954498300e+01, -1.369093990325900e+01, 1.292768286994983e+00, 3.424512483374408e+02, 7.352678106033625e+00, 2.988330760514539e+05
231, -1.274847984314000e+01, -1.541026973724400e+01, 1.292889233239963e+00, 3.424752005293241e+02, 7.311094524484720e+00, 2.988676826086125e+05
232, -1.071652984619100e+01, -1.688656044006300e+01, 1.293008034597299e+00, 3.424938906804154e+02, 7.260736660628522e+00, 2.989019433625395e+05
233, -8.515580177306999e+00, -1.809654045105000e+01, 1.293210798022719e+00, 3.425525771359414e+02, 7.188276572835964e+00, 2.989650875254903e+05
234, -6.180339813232000e+00, -1.902112960815400e+01, 1.293401649361710e+00, 3.425828167617519e+02, 7.117463865702519e+00, 2.990190731407659e+05
235, -3.747620105743000e+00, -1.964575004577600e+01, 1.293639856132883e+00, 3.426232824138710e+02, 7.036596585399566e+00, 2.990875753194580e+05
236, -1.255810022354000e+00, -1.996052932739300e+01, 1.293893531180195e+00, 3.427007603920718e+02, 6.939291348193467e+00, 2.991675187095306e+05
237, 1.255810022354000e+00, -1.996052932739300e+01, 1.294001458292594e+00, 3.426472120080163e+02, 6.876373539293476e+00, 2.991787563221292e+05
238, 3.747629880905000e+00, -1.964574050903300e+01, 1.294038134695467e+00, 3.426311205182256e+02, 6.827274651549983e+00, 2.991817611552939e+05
239, 6.180339813232000e+00, -1.902112960815400e+01, 1.293908346468535e+00, 3.425761534416780e+02, 6.794658875899786e+00, 2.991371746488214e+05
240, 8.515589714050000e+00, -1.809654045105000e+01, 1.293759197519688e+00, 3.425381150094846e+02, 6.782146675327487e+00, 2.990908342772936e+05
241, 1.071654033660900e+01, -1.688656044006300e+01, 1.293537100406154e+00, 3.424843035140751e+02, 6.781733777946675e+00, 2.990232861780886e+05
242, 1.274847984314000e+01, -1.541026020050000e+01, 1.293330024218629e+00, 3.424498163775748e+02, 6.787176657301408e+00, 2.989645892293947e+05
243, 1.457936954498300e+01, -1.369093990325900e+01, 1.293125422979048e+00, 3.424232727951038e+02, 6.795977464502994e+00, 2.989086085886235e+05
244, 1.618033981323200e+01, -1.175570011138900e+01, 1.292941404180387e+00, 3.424210499129441e+02, 6.810733774847852e+00, 2.988623554097440e+05
245, 1.752614021301300e+01, -9.635069847106999e+00, 1.292722792115364e+00, 3.424152256751510e+02, 6.829233581552642e+00, 2.988122057342495e+05
246, 1.859552955627400e+01, -7.362490177155000e+00, 1.292550654029575e+00, 3.424272175332830e+02, 6.843869070548526e+00, 2.987743764211299e+05
247, 1.937166023254400e+01, -4.973790168762000e+00, 1.292551002518000e+00, 3.425371146726480e+02, 6.933469442303602e+00, 2.987774200462460e+05
248, 1.984229087829600e+01, -2.506659984589000e+00, 1.291593210814163e+00, 3.422568248497694e+02, 7.041236798580043e+00, 2.985568682890003e+05
249, 2.000000000000000e+01, 0.000000000000000e+00, 1.290326870687140e+00, 3.416373377644611e+02, 6.840776845118940e+00, 2.982599412270008e+05
250, 6.071846929457009e-02, -4.599299574285097e-02, 1.219999616128659e+00, 3.391211105130118e+02, -8.545695971805118e+01, 2.840868584190483e+05
251, 6.602584392516271e-01, -5.397924497736809e-02, 1.231112499300879e+00, 3.475838583292971e+02, 3.178095161642707e+01, 2.863589867169512e+05
252, 4.259461828265561e-01, 7.123172726309790e-02, 8.122097141678732e-01, 3.277978040714653e+02, -1.423527021260915e+01, 1.985300876471757e+05
253, 6.898893295577164e-01, 5.084801594636964e-02, 1.274978194665537e+00, 3.224771988274311e+02, -3.128146511711309e+01, 2.936836761895519e+05
254, 3.793151897866638e-01, -7.273116461694096e-02, 1.133828400372955e+00, 3.546846651930206e+02, 1.085432673311850e+01, 2.665764144412412e+05
255, 9.994603806423097e-01, -7.202255993587783e-04, 1.475573023493628e+00, 2.575923622573089e+02, 9.785147010320504e+00, 3.327107800999109e+05
256, 9.985440383256990e-01, -1.312423308068866e-03, 1.506737320640544e+00, 2.872736894735546e+02, 3.226774652399876e+01, 3.410917195452994e+05
257, 7.737236561106255e-01, -4.090969286277286e-02, 1.273830449035726e+00, 3.421142500399537e+02, 3.678217453660653e+01, 2.949460711670793e+05
258, 6.898893268848666e-01, -5.084801784543490e-02, 1.242023272108383e+00, 3.463391967972178e+02, 3.318284145467616e+01, 2.885585166167042e+05
259, -1.456769075690703e-03, 6.464601002031683e-03, 1.659689712857990e+00, 1.057026016652535e+02, 1.567879363031567e+02, 3.700668560116263e+05
260, 7.467284593993007e-01, -4.428983865249331e-02, 1.263333788937432e+00, 3.436104388897824e+02, 3.566968714260045e+01, 2.928422812939347e+05
261, 5.836398490643492e-01, 6.115853793309481e-02, 7.925099097504700e-01, 3.234449519301619e+02, -2.565848317976358e+01, 1.942159132482781e+05
262, 9.927702211208075e-01, -3.577732629011442e-03, 1.450327139264862e+00, 3.010740492689188e+02, 3.927051951519073e+01, 3.297756254261035e+05
263, 9.898649751790121e-01, -4.450374743302291e-03, 1.438754004215039e+00, 3.047470119126433e+02, 4.037424063022556e+01, 3.275192949476233e+05
264, 5.991925190951121e-01, 5.980915898079402e-02, 7.793520189868732e-01, 3.211285475122297e+02, -2.567042582097496e+01, 1.913532632840977e+05
265, 7.187526386254415e-01, -4.760664712902873e-02, 1.252736608320505e+00, 3.450198641338938e+02, 3.447367643600423e+01, 2.907143119715332e+05
266, -1.597618363487576e-03, 7.671994690969051e-04, 1.730730737592596e+00, 5.093701480423131e+01, 6.634619474769886e+01, 3.832752415378812e+05
267, 9.864674340975188e-01, -5.394792560730785e-03, 1.428418744739945e+00, 3.079837162617287e+02, 4.108807928024648e+01, 3.255060224434931e+05
268, 9.825870623864900e-01, -6.398977099334864e-03, 1.418899683340043e+00, 3.108138406209595e+02, 4.160433677082450e+01, 3.236465696048049e+05
269, -1.456774008028980e-03, -6.464600030419321e-03, 1.718880416431090e+00, 7.969677561765390e+01, -6.833740980680307e+01, 3.809934248782715e+05
270, 6.451947683335510e-01, -5.549610258717354e-02, 1.225556134019020e+00, 3.481816961887440e+02, 3.103136456211486e+01, 2.852374563771689e+05
271, 8.243214791917176e-01, -3.409983037083342e-02, 1.294960217648482e+00, 3.388072377892908e+02, 3.875808154623768e+01, 2.991696669693433e+05
272, 7.996156912666811e-01, -3.751254684441455e-02, 1.284329808292637e+00, 3.405266795658426e+02, 3.781011370308688e+01, 2.970471189881116e+05
273, 3.487900540251768e-01, 7.326089556760328e-02, 8.313693723834652e-01, 3.313748687178737e+02, -6.025589458000145e+00, 2.027068673331492e+05
274, 8.477112315763579e-01, -3.071909373081015e-02, 1.305753678726882e+00, 3.369586170101819e+02, 3.962673765866918e+01, 3.013210372174057e+05
275, 2.474255631758940e-01, 7.182159973032148e-02, 8.673682268004085e-01, 3.369362429582488e+02, 9.703115486716190e+00, 2.105051970031229e+05
276, 8.697232762262751e-01, -2.738134250233362e-02, 1.316790640341992e+00, 3.349622750694038e+02, 4.040758215012995e+01, 3.035172175249131e+05
277, 9.916187924223578e-03, 2.185203415636295e-02, 1.342780362936992e+00, 2.740717438369587e+02, 1.894180857458035e+02, 3.087230863885388e+05
278, 8.902508078988964e-01, -2.411716618715640e-02, 1.328148506407897e+00, 3.327886482874065e+02, 4.109091305228284e+01, 3.057729217045222e+05
279, 7.700293429353686e-02, -5.054435635590027e-02, 1.184261283299486e+00, 3.449375436608062e+02, -7.225323685531419e+01, 2.768453846400989e+05
280, 9.092205939158607e-01, -2.095307126700325e-02, 1.339940580724725e+00, 3.304092025062155e+02, 4.166506259968141e+01, 3.081107676745181e+05
281, -1.944578277934499e-03, -3.190371561887655e-03, 1.740148368629119e+00, 5.565076846034093e+01, -1.443416584398818e+01, 3.850515194804679e+05
282, 9.421663505947191e-01, -1.502078805280804e-02, 1.365193276859413e+00, 3.248526570802237e+02, 4.240646778082265e+01, 3.131014242608574e+05
283, 9.265514297408818e-01, -1.791176806061618e-02, 1.352249581429164e+00, 3.277772672017988e+02, 4.211094717602273e+01, 3.105458310360247e+05
284, 1.789678495333832e-02, -2.766280284357534e-02, 1.410383434266642e+00, 2.813616548174661e+02, -1.432365624235518e+02, 3.219594739963889e+05
285, 4.259461848734229e-01, -7.123172765308629e-02, 1.136279400874171e+00, 3.541691946883295e+02, 1.584413108635884e+01, 2.670549661865433e+05
286, 8.588986063256717e-01, -2.904063852968431e-02, 1.311238146168777e+00, 3.359805982430690e+02, 4.003023338784588e+01, 3.024128799252646e+05
287, 9.560212972170220e-01, -1.230722324891686e-02, 1.378954868709664e+00, 3.215554132707123e+02, 4.251766981872672e+01, 3.158124664337165e+05
288, 9.782180234361287e-01, -7.479396435324960e-03, 1.410026316028783e+00, 3.133578402638965e+02, 4.197069865732273e+01, 3.219107831343110e+05
289, 9.680592036403368e-01, -9.783204891785633e-03, 1.393773554273496e+00, 3.177796177998009e+02, 4.239903040538931e+01, 3.187248224782121e+05
290, 1.582862752889618e-01, -6.490557115207453e-02, 1.083412727684829e+00, 3.532480253523485e+02, -3.274145677720463e+01, 2.561585282268169e+05
291, 8.999374407038003e-01, -2.252138873379725e-02, 1.333985122353146e+00, 3.316275307257055e+02, 4.139296814170720e+01, 3.069306464875831e+05
292, 7.603587885521899e-01, -4.260502732671304e-02, 1.268596038209715e+00, 3.428728981579379e+02, 3.623949582918981e+01, 2.938974856160406e+05
293, 9.971186051560099e-01, -2.046344208503497e-03, 1.476229637927640e+00, 2.903302411914406e+02, 3.428662025396915e+01, 3.346934774360958e+05
294, 5.991925208855257e-01, -5.980915894715792e-02, 1.208325030517443e+00, 3.498580969897444e+02, 2.858502447656051e+01, 2.817515524402447e+05
295, 4.416505198157090e-01, -7.055456216554602e-02, 1.142753018514661e+00, 3.539291244765580e+02, 1.735100091006907e+01, 2.683818931376992e+05
296, 5.365103841628190e-01, -6.487405483117566e-02, 1.183845616499585e+00, 3.518139250233158e+02, 2.473690101351699e+01, 2.767807579185013e+05
297, 4.732224140467848e-01, -6.895566186682620e-02, 1.157952641053590e+00, 3.533545408346388e+02, 2.003097570650055e+01, 2.714989964708613e+05
298, 5.048788472581380e-01, -6.705338867724034e-02, 1.171092631054488e+00, 3.526413004481201e+02, 2.250474283701744e+01, 2.741825182320052e+05
299, 4.890393659245101e-01, -6.804023875760089e-02, 1.164656274843734e+00, 3.530142377273536e+02, 2.128968118872881e+01, 2.728692445089377e+05
300, 1.249512639957747e-01, -6.028256941656686e-02, 1.115061376533553e+00, 3.518902982684508e+02, -4.550918896137174e+01, 2.626909738364947e+05
301, 2.780447167385035e-02, -3.325804752190133e-02, 1.341906849032470e+00, 3.074485720791484e+02, -1.258688385378821e+02, 3.084708799143436e+05
302, 3.947663386341193e-01, -7.232394598445971e-02, 1.135086121452105e+00, 3.545791099879847e+02, 1.246530708760865e+01, 2.668322468588692e+05
303, 4.619012729770638e-02, -4.112619108855901e-02, 1.262071445318282e+00, 3.302944012915785e+02, -1.003993994279668e+02, 2.925578571438240e+05
304, 4.103113537388817e-01, -7.182380435402934e-02, 1.133728778195839e+00, 3.543876418491125e+02, 1.418845083154211e+01, 2.665397626606172e+05
305, 3.188731623784363e-01, -7.337956522140440e-02, 1.022072379503065e+00, 3.527348664570156e+02, 3.396075864495408e+00, 2.433921114593418e+05
306, 3.487900535412712e-01, -7.326089138248908e-02, 1.082504600474977e+00, 3.541893719272650e+02, 7.872645604793816e+00, 2.559262386173219e+05
307, 3.347228263386481e-02, -3.593942023537633e-02, 1.312600099573619e+00, 3.167666418986464e+02, -1.170653111516103e+02, 3.026532054459452e+05
308, 2.896464367135609e-01, -7.308005808867804e-02, 1.021160683109824e+00, 3.526822328741284e+02, -1.660672165182023e+00, 2.431996249197310e+05
309, 9.345773288555116e-01, -1.644433125357285e-02, 1.358633118624449e+00, 3.263555593772035e+02, 4.227965481987152e+01, 3.118068555774285e+05
310, 1.468197077199645e-01, -6.346812417011104e-02, 1.093352433622777e+00, 3.529434777408255e+02, -3.676783757291460e+01, 2.582139872009289e+05
311, 1.946952641015591e-01, -6.854613810339129e-02, 1.059169669457693e+00, 3.535644668005268e+02, -2.177692264298252e+01, 2.511273086542506e+05
312, 8.578013430454225e-02, -5.268667209438278e-02, 1.168343443932247e+00, 3.470308396499165e+02, -6.625024545336976e+01, 2.736052209639272e+05
313, 1.045788048853482e-01, -5.669130901264146e-02, 1.139712460046228e+00, 3.500233590755071e+02, -5.527587244381388e+01, 2.677520578140165e+05
314, 5.679929334273309e-01, -6.245641948939588e-02, 1.196301246963683e+00, 3.508817320397724e+02, 2.675194663741723e+01, 2.793128245288437e+05
